Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.argument,ModifierArgument,2,0,4,4,26,5,0,0,1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.argument,SlotTypeArgument,3,0,7,7,59,11,0,0,0.5714285714285714,4,2
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.argument,ToolStatArgument,4,0,5,5,41,7,0,0,0.8,3,4
TinkersConstructRefactor,slimeknights.tconstruct.shared.command,HeldModifiableItemIterator,4,0,3,2,56,9,0,0,1.0,4,3
TinkersConstructRefactor,slimeknights.tconstruct.shared.command,HeldModifiableBehavior,0,0,1,0,10,1,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.command,TConstructCommand,0,0,3,1,32,3,0,0,-1.0,2,6
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.subcommand,GeneratePartTexturesCommand,1,0,4,1,35,4,0,0,0.5,1,4
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.subcommand,ModifiersCommand,6,0,3,1,104,15,0,0,0.6666666666666666,0,6
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.subcommand,ModifierUsageCommand,2,0,4,1,102,16,0,0,0.75,1,10
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.subcommand,SlotsCommand,6,0,3,1,71,9,0,0,0.6666666666666666,1,5
TinkersConstructRefactor,slimeknights.tconstruct.shared.command.subcommand,StatsCommand,12,0,6,1,158,22,0,0,0.0,1,8
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,CommonRecipeProvider,0,0,5,3,69,6,0,0,-1.0,0,12
TinkersConstructRefactor,slimeknights.tconstruct.shared.data,TinkerDamageSourceProvider,0,0,2,1,11,2,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,BlockContainerOpenedTrigger,2,0,7,6,46,9,0,0,0.42857142857142855,3,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,Instance,1,0,4,4,21,4,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,ConfigurableInvWrapperCapability,4,0,14,14,57,16,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,TriggeringBaseContainerMenu,0,0,1,0,9,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.inventory,TriggeringMultiModuleContainerMenu,0,0,1,1,9,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.item,TinkerBookItem,1,0,3,3,21,4,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.network,GeneratePartTexturesPacket,3,0,3,3,22,3,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,FluidParticleData,4,0,6,6,54,8,0,0,0.5,4,0
TinkersConstructRefactor,slimeknights.tconstruct.shared.particle,Type,0,0,2,2,11,2,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,AbstractCastingBlock,1,0,8,6,39,11,2,0,1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingBasinBlock,1,0,4,4,15,4,0,1,1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,CastingTableBlock,1,0,4,4,15,4,0,1,1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,ChannelBlock,15,7,20,14,281,44,0,0,0.4,3,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,FaucetBlock,3,1,13,10,81,17,0,0,0.38461538461538464,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block,SearedLanternBlock,1,0,7,7,35,9,0,0,1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,OrientableSmelteryBlock,2,1,6,5,26,6,2,1,0.3333333333333333,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,RetexturedOrientableSmelteryBlock,0,0,3,3,12,3,1,2,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedBlock,1,1,7,6,31,8,4,0,0.7142857142857143,4,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDrainBlock,0,0,2,2,17,4,0,3,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedDuctBlock,2,2,10,9,43,11,0,0,0.5,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedGlassBlock,0,0,4,4,14,4,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedLadderBlock,5,1,6,5,62,7,0,2,0.3333333333333333,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedPillarBlock,1,1,4,3,27,8,0,1,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedSlabBlock,0,0,5,5,22,6,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedStairsBlock,0,0,5,5,22,6,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.component,SearedTankBlock,2,0,10,10,50,13,0,1,1.0,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,AlloyerBlock,0,0,7,7,33,9,0,2,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,ControllerBlock,3,3,11,4,100,17,3,0,0.0,8,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,FoundryControllerBlock,0,0,8,8,43,12,0,2,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,HeaterBlock,0,0,6,5,37,9,0,1,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,HeatingControllerBlock,0,0,5,2,41,9,2,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,MelterBlock,0,0,6,6,27,7,0,2,-1.0,2,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,SmelteryControllerBlock,0,0,8,8,43,12,0,2,-1.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.controller,TinyMultiblockControllerBlock,1,0,8,5,45,12,2,1,0.75,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,CastingBlockEntity,25,4,29,22,510,91,2,0,0.1724137931034483,8,11
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,Basin,0,0,1,1,5,1,0,1,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,Table,0,0,1,1,5,1,0,1,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,ChannelBlockEntity,11,1,24,12,321,59,0,0,0.25,9,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,FaucetBlockEntity,15,3,21,10,310,56,0,0,0.2857142857142857,3,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,HeaterBlockEntity,3,0,6,5,30,7,0,0,0.6666666666666666,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,ITankBlockEntity,0,0,9,0,79,13,0,0,-1.0,3,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity,LanternBlockEntity,0,0,3,3,17,3,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DrainBlockEntity,1,0,9,6,58,14,0,3,0.7777777777777778,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,DuctBlockEntity,3,0,11,8,54,13,0,3,0.5454545454545454,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryComponentBlockEntity,0,0,4,2,44,11,2,0,-1.0,4,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryInputOutputBlockEntity,6,0,22,11,153,33,2,1,0.5,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,SmelteryFluidIO,0,0,6,3,33,8,2,2,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,ChuteBlockEntity,0,0,3,2,14,3,0,2,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,TankBlockEntity,4,1,15,12,120,22,0,1,0.3333333333333333,5,7
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.component,ITankBlock,0,0,1,0,9,1,0,0,-1.0,2,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,AlloyerBlockEntity,9,1,11,7,115,18,0,0,0.45454545454545453,3,9
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,FoundryBlockEntity,3,0,6,1,78,18,0,1,1.0,2,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,HeatingStructureBlockEntity,26,2,38,22,479,92,2,0,0.23684210526315788,10,11
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,MelterBlockEntity,10,1,14,10,127,22,0,0,0.5714285714285714,4,11
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.controller,SmelteryBlockEntity,5,0,7,2,98,22,0,1,0.8571428571428571,2,7
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,CastingContainerWrapper,3,0,5,5,33,6,0,0,0.4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,DuctItemHandler,0,0,4,3,51,11,0,0,-1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,DuctTankWrapper,2,0,5,5,25,7,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,HeaterItemHandler,0,0,2,1,12,2,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,MelterFuelWrapper,1,0,6,6,59,9,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.inventory,MoldingContainerWrapper,3,0,1,1,12,1,0,0,0.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,IAlloyingModule,0,0,2,0,13,2,2,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,MixerAlloyTank,8,0,9,7,136,25,0,0,0.0,3,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,MultiAlloyingModule,5,0,7,4,81,13,0,1,0.0,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,SingleAlloyingModule,3,0,4,2,40,7,0,1,0.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module.alloying,SmelteryAlloyTank,2,0,5,5,28,5,0,0,0.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,ByproductMeltingModuleInventory,0,0,3,2,15,4,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,EntityMeltingModule,6,0,5,2,107,17,0,0,0.0,4,6
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,FuelModule,34,3,24,15,465,75,0,0,0.16666666666666666,9,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,FuelInfo,6,2,4,3,51,5,0,0,0.5,3,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,MeltingModule,16,1,13,10,202,33,0,0,0.38461538461538464,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.module,MeltingModuleInventory,9,0,30,26,347,74,1,0,0.1,6,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,FoundryMultiblock,0,0,5,1,17,5,0,2,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,HeatingStructureMultiblock,6,0,21,13,217,35,2,1,0.23809523809523808,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,StructureData,2,0,7,5,91,13,0,1,0.42857142857142855,4,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,MultiblockCuboid,21,0,11,6,353,60,1,0,0.18181818181818182,1,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,MultiblockResult,4,1,2,2,39,2,0,0,0.0,3,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,MultiblockStructureData,15,3,13,11,210,30,1,0,0.23076923076923078,3,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.multiblock,SmelteryMultiblock,0,0,5,1,17,5,0,2,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,CastingFluidHandler,7,0,14,12,161,34,0,0,0.0,3,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,ChannelSideTank,2,0,2,2,23,3,0,0,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,ChannelTank,4,0,9,9,90,16,0,0,0.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,EmptyFluidStorage,1,1,6,6,21,6,0,0,1.0,2,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,IDisplayFluidListener,1,0,3,0,30,4,0,0,-1.0,8,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,ISmelteryTankHandler,0,0,5,0,44,5,0,0,-1.0,3,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,SmelteryTank,8,0,27,23,287,58,0,0,0.07407407407407407,5,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.block.entity.tank,FluidStackSlot,2,0,8,6,72,16,0,0,0.5,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client,CopperCanModel,12,1,5,3,90,16,0,0,0.4,3,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client,Loader,0,0,1,1,7,1,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client,ContainedFluidOverrideHandler,6,0,3,1,30,5,0,0,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,CastingBlockEntityRenderer,0,0,2,2,48,11,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,ChannelBlockEntityRenderer,0,0,2,2,73,16,0,0,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,FaucetBlockEntityRenderer,0,0,2,2,34,7,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,HeatingStructureBlockEntityRenderer,1,0,3,3,82,15,0,0,1.0,0,7
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,MelterBlockEntityRenderer,0,0,2,2,21,6,0,0,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,SmelteryTankRenderer,2,0,4,1,112,19,0,0,0.0,2,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.render,TankBlockEntityRenderer,0,0,2,2,13,4,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,AlloyerScreen,9,0,8,3,114,28,0,1,0.0,0,8
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,HeatingStructureScreen,7,2,7,3,78,20,0,1,0.0,2,10
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,IScreenWithFluidTank,0,0,1,0,12,1,3,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,MelterScreen,7,0,6,3,68,18,0,1,0.0,1,8
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen,SingleItemScreenFactory,2,0,2,1,24,4,0,0,0.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,GuiFuelModule,16,0,5,4,130,19,0,0,0.0,3,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,GuiMeltingModule,11,0,2,2,75,15,0,0,0.0,2,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,GuiSmelteryTank,11,3,11,7,218,36,0,0,0.0,4,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,GuiTankModule,9,0,7,5,116,15,0,0,0.0,2,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.screen.module,HeatingStructureSideInventoryScreen,1,1,6,2,31,7,0,0,1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.util,CastingItemRenderTypeBuffer,6,0,2,2,35,3,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.client.util,TintedVertexBuilder,5,0,9,9,40,9,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.data,FluidContainerTransferProvider,0,0,5,2,38,5,0,0,-1.0,0,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.data,SmelteryRecipeProvider,0,0,21,3,708,26,0,0,-1.0,0,23
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,CopperCanFluidHandler,1,0,10,4,55,13,0,0,0.5,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,CopperCanItem,2,0,7,7,99,19,0,0,0.2857142857142857,5,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,TankItem,5,0,7,6,91,17,0,0,0.42857142857142855,6,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.item,TankItemFluidHandler,1,0,8,6,48,10,0,0,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.menu,AlloyerContainerMenu,2,1,2,2,35,8,0,0,1.0,2,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.menu,HeatingStructureContainerMenu,1,0,3,3,29,4,0,0,0.6666666666666666,2,5
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.menu,MelterContainerMenu,3,1,2,2,28,5,0,0,1.0,2,4
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.menu,SingleItemContainerMenu,0,0,3,2,19,5,0,0,-1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,ChannelFlowPacket,3,0,5,4,31,5,0,0,0.4,3,3
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,0,0,1,0,5,1,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,FaucetActivationPacket,1,0,5,4,33,6,0,1,0.4,3,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,0,0,1,0,12,2,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,FluidUpdatePacket,2,0,6,4,37,6,1,0,0.3333333333333333,5,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,IFluidPacketReceiver,0,0,1,0,10,1,0,0,-1.0,2,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,0,0,1,0,8,1,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,SmelteryFluidClickedPacket,1,0,3,3,21,5,0,0,0.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,SmelteryTankUpdatePacket,2,0,4,3,30,6,0,0,0.5,3,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,0,0,1,0,5,1,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,StructureErrorPositionPacket,2,0,4,3,34,6,0,0,0.5,3,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,0,0,1,0,5,1,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,StructureUpdatePacket,4,0,4,3,36,6,0,0,0.5,3,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery.network,HandleClient,0,0,1,0,5,1,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.smeltery,SmelteryClientEvents,0,0,5,1,59,5,0,0,-1.0,2,9
TinkersConstructRefactor,slimeknights.tconstruct.smeltery,TinkerSmeltery,126,112,3,2,187,3,0,0,0.6666666666666666,107,25
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ChestBlock,3,0,6,5,41,9,1,2,0.6666666666666666,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,CraftingStationBlock,0,0,2,2,8,2,0,3,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,GenericTableBlock,1,0,2,2,13,2,0,3,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ITabbedBlock,0,0,1,0,9,1,1,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,RetexturedTableBlock,0,0,3,3,12,3,3,2,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,ScorchedAnvilBlock,3,0,2,2,12,2,0,4,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TabbedTableBlock,0,0,2,2,8,2,2,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkersAnvilBlock,3,0,2,2,12,2,0,4,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkersChestBlock,0,0,2,2,15,3,0,3,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block,TinkerStationBlock,1,0,2,2,10,2,2,3,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,AbstractChestBlockEntity,2,0,7,6,44,7,3,0,0.42857142857142855,2,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,CastChestBlockEntity,1,0,3,3,25,5,0,1,1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,CastChestIItemHandler,0,0,2,2,16,4,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,PartChestBlockEntity,1,0,3,3,25,5,0,1,1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,PartChestItemHandler,0,0,2,2,16,4,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,TinkersChestBlockEntity,6,3,9,8,67,12,0,1,0.7777777777777778,3,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.chest,TinkersChestItemHandler,1,0,4,3,20,5,0,0,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,CraftingContainerWrapper,1,0,10,10,43,11,0,0,0.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,IChestItemHandler,0,0,1,0,9,1,1,1,-1.0,2,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,IScalingContainer,0,0,1,0,9,1,1,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,LazyResultContainer,2,0,14,12,100,15,0,0,0.42857142857142855,9,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,ILazyCrafter,0,0,2,0,18,2,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,ModifierWorktableContainerWrapper,3,0,7,7,41,11,0,0,0.42857142857142855,1,3
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,PartBuilderContainerWrapper,3,0,6,5,56,10,0,0,0.0,3,8
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,ScalingChestItemHandler,5,0,17,13,139,32,0,2,0.35294117647058826,2,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,ScalingChestItemSlot,1,0,3,3,19,3,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.inventory,TinkerStationContainerWrapper,6,0,11,10,108,23,0,0,0.18181818181818182,1,4
TinkersConstructRefactor,slimeknights.tconstruct.tables.block.entity.table,CraftingStationBlockEntity,5,1,11,11,134,27,0,1,0.36363636363636365,4,5
